Unnamed: 0,image_url,labels_crops,labels,status
182,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2d0810da-b3ed-5e79-bc25-66d494fd8db4.jpg,"[19, 113, 309, 371]",cone,train
183,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3b77c46f-7f83-505a-8949-5806fc17824f.jpg,"[0, 533, 1230, 998]",chunky,train
184,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/89226f16-455c-5777-a3cf-2c3e2f78e15e.jpg,"[54, 199, 851, 882]",stiletto,train
186,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9104a914-59ce-556d-8743-ed46bf3ab5ef.jpg,"[13, 86, 354, 387]",chunky,val
187,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1af09c31-ba20-5e7f-afbc-6d29f31d7b94.jpg,"[306, 860, 404, 948]",not_visible,train
188,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a24ccd0c-2018-5e60-82f9-470960cc4d16.jpg,"[55, 390, 895, 1056]",chunky,train
189,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b6e0539d-b7b8-55dc-b328-bf44c7cc6d18.jpg,"[26, 54, 437, 298]",chunky,val
190,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8774216f-0e17-5d31-aad7-d0f596193f89.jpg,"[73, 646, 572, 920]",not_visible,train
192,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2ef0ace2-cc14-5d00-a06d-9b4fdd9176f4.jpg,"[200, 507, 720, 1013]",wedges,train
193,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dc6bfc5f-9008-56df-9486-41ae6cacf453.jpg,"[0, 81, 399, 380]",wedges,train
195,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/31d8f1f7-7488-5415-b9f2-07f85d44feef.jpg,"[68, 931, 1682, 1809]",chunky,train
197,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3170a131-de9f-5683-b760-55c68b3e7b21.jpg,"[48, 125, 290, 448]",chunky,train
198,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/592ab294-ac48-5925-aded-678fd6157eeb.jpg,"[26, 106, 260, 445]",chunky,train
199,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3e736459-98bf-53f0-b994-f9b71dcfa9ae.jpg,"[105, 317, 990, 1210]",stiletto,val
200,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6b6d25d3-c837-5d30-b87a-b725a7806e5e.jpg,"[21, 67, 612, 546]",chunky,train
201,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/96f32ffd-222a-542d-8506-9313d6cbc569.jpg,"[0, 471, 1000, 811]",stiletto,train
202,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/81279ef8-5cc7-525f-8fc4-bfd06c7c8884.jpg,"[53, 178, 587, 556]",chunky,train
203,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b273205c-3c7c-5248-b370-baaeeeb8bce0.jpg,"[143, 12, 487, 348]",stiletto,train
204,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9d4edb91-fddc-5eee-adf7-f6c236655747.jpg,"[59, 282, 899, 1038]",wedges,train
205,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/70624547-f4c4-50c7-b44f-06cb5574db0f.jpg,"[159, 207, 763, 738]",chunky,train
207,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9b1cf6ec-d55b-561e-8073-05f4b1bda180.jpg,"[22, 432, 1000, 913]",chunky,train
208,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2970ebee-459c-50e0-9102-caa34074df0c.jpg,"[0, 259, 994, 1090]",chunky,train
209,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/54df6281-fe8f-54c6-a6a0-2fde824cbd80.jpg,"[253, 2578, 2471, 3590]",chunky,train
210,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9a112383-8946-5105-a6c7-63608eb02f41.jpg,"[80, 137, 336, 350]",stiletto,train
212,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/deb4e6ce-8532-5608-982b-b0e43a02e5d7.jpg,"[3, 7, 192, 90]",chunky,train
213,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bc5a4201-35ab-5cdf-8b38-388a8f9c4617.jpg,"[0, 486, 1189, 995]",chunky,train
214,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ede5ff55-6a76-5b96-aeba-347b0a15ba7d.jpg,"[0, 420, 997, 891]",chunky,val
215,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/94e18931-cacd-5dfb-b3b7-08ff884b6fb1.jpg,"[36, 115, 609, 516]",chunky,train
216,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b96716fe-1070-5bac-910c-e29c6b862d0f.jpg,"[105, 4, 282, 512]",not_visible,train
217,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1ac90bac-e67e-5552-9893-6f90709628dc.jpg,"[35, 16, 984, 1183]",wedges,train
218,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8c4fb77c-778c-5208-8ff8-7a252e38cca6.jpg,"[14, 555, 483, 697]",chunky,train
219,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/39abc007-9cd4-5395-9b10-b780658076ca.jpg,"[0, 80, 864, 994]",wedges,train
220,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c376f40b-3114-5fb5-ba72-98a55c8f4975.jpg,"[0, 243, 1000, 1112]",chunky,train
222,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f17cfdaa-b345-5568-a694-572e296d3c35.jpg,"[6, 211, 1000, 1144]",cone,train
223,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6d4b248a-a6a0-506d-a5bc-e090071b1973.jpg,"[6, 448, 1000, 808]",chunky,train
224,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d33db3c2-67ec-5b9e-baa5-00f2c58d205c.jpg,"[29, 20, 169, 106]",stiletto,train
225,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6e3ee0e6-b193-5864-b839-69a4c982239b.jpg,"[7, 140, 301, 434]",chunky,val
227,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/53794c93-80e0-5853-9d50-d6e5f523d26f.jpg,"[21, 259, 371, 475]",chunky,train
228,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7e5c43f7-3f16-5ecd-b8f0-985809a2d0b8.jpg,"[2, 27, 227, 252]",wedges,train
229,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/28ec5fab-23b6-589c-a5df-de7283214ba6.jpg,"[0, 269, 1000, 1090]",chunky,train
230,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d6b63333-2669-5c1c-816f-2bdfed00dcf0.jpg,"[26, 93, 304, 384]",not_visible,train
231,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/60a59e30-1e76-558b-bb28-a82b161a9c65.jpg,"[0, 250, 981, 1071]",cone,train
232,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/95ecd0f6-6c4c-5f4b-a75f-64e379f869ab.jpg,"[86, 245, 1143, 1229]",stiletto,train
233,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6522b982-25ad-5e93-bffb-907c6723d47a.jpg,"[23, 113, 773, 667]",stiletto,train
234,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/df4a8586-4f7e-57cc-a9fa-c3c1d4fbb1d3.jpg,"[0, 72, 324, 242]",chunky,train
235,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b432437e-0ece-5671-99d1-76e8cc89627f.jpg,"[3, 157, 978, 1125]",chunky,train
236,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/991e542a-1dca-5741-a553-eb1e5d8c1c9f.jpg,"[26, 157, 298, 277]",chunky,train
237,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3a8cd924-03bd-5570-a427-d308c74a6d09.jpg,"[22, 118, 210, 202]",chunky,train
238,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ef115302-5f8e-5c13-b9d0-1efa4669fda0.jpg,"[175, 8, 1197, 819]",chunky,val
240,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f55d82d6-c35f-5662-b071-fa85238f3372.jpg,"[24, 343, 375, 789]",cone,train
242,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e27f2100-a779-5c95-80e9-33f2e9ff061c.jpg,"[0, 0, 1000, 1173]",chunky,train
243,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c8891120-5808-5131-b300-432a0a028278.jpg,"[36, 259, 1218, 1243]",wedges,train
244,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/edd07edd-e2ed-5faa-9ecf-ec884482c143.jpg,"[144, 461, 1070, 1326]",stiletto,train
245,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d7b4cbe8-48be-51ae-be91-3090dae344eb.jpg,"[0, 352, 997, 974]",cone,val
246,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cb21ffda-e9b0-5303-83a7-96484e6f0f34.jpg,"[42, 118, 253, 366]",chunky,train
247,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3187fff5-7b5d-5741-aece-2b766e269ee8.jpg,"[564, 96, 1423, 2474]",wedges,train
248,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3a612e3d-f909-550d-b9bc-db04dc669e78.jpg,"[88, 503, 919, 1573]",cone,train
249,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/12d636f1-95cd-50b0-9b9e-0cdde57cd32f.jpg,"[192, 158, 352, 598]",not_visible,train
250,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e3f4e7db-567e-5a56-b000-ed81295a2934.jpg,"[72, 17, 271, 371]",stiletto,train
252,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3b7eeb70-b608-5ed5-8101-69de7b8d5d2b.jpg,"[55, 261, 892, 1042]",stiletto,train
253,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fee5f5ca-3e80-5bb3-a82e-4881617a2a1f.jpg,"[546, 204, 960, 988]",stiletto,train
255,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fb6f58a5-fbd1-5433-a214-edafc2470d3f.jpg,"[13, 395, 165, 487]",stiletto,train
258,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5a0e9504-b714-5f3b-a47c-5b05302811d8.jpg,"[84, 286, 827, 1095]",stiletto,train
259,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b54db01e-47ec-554a-8eb9-e6450d828225.jpg,"[61, 303, 827, 1036]",wedges,train
260,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f49934c7-beb7-5e8e-b15e-b1e9950129c4.jpg,"[374, 56, 1263, 2048]",cone,train
263,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b8e6b6d9-af7e-57a4-b43b-cf7788bfdd2e.jpg,"[71, 299, 873, 1049]",stiletto,train
264,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/579c3ac4-2d8e-57bc-9a30-5a98919fc449.jpg,"[14, 461, 1197, 1024]",wedges,train
265,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/083a9ba7-dddf-5bed-9242-2a4b3af7ac2c.jpg,"[7, 256, 1230, 1207]",chunky,train
266,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9e941055-0c3e-58b1-b289-446f837f3d51.jpg,"[0, 274, 1182, 1243]",chunky,train
267,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/afb27d2c-862c-56db-a568-0cff3bf63ce1.jpg,"[0, 472, 1230, 1063]",chunky,train
268,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f51906ce-3693-5465-8d0f-f465e5429072.jpg,"[36, 360, 1182, 1125]",chunky,train
269,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/322e5450-59e7-5718-9bc9-3c8662ef5912.jpg,"[68, 443, 827, 886]",chunky,train
270,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4e811525-2261-55e7-9340-f81850440acc.jpg,"[0, 490, 1000, 856]",chunky,train
271,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7ceb57f8-48ce-5d7a-97d2-e96dd44d0ce2.jpg,"[31, 442, 923, 1052]",cone,train
272,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dcb3f6d4-aeb0-52b1-8ee0-fa1fc1c678f5.jpg,"[49, 21, 1255, 910]",kitten,train
273,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e881a6ad-a536-532c-8ff0-e967208632af.jpg,"[0, 388, 1000, 1071]",chunky,val
274,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7697025e-ebe8-581e-83f7-84e7f2a7c8b5.jpg,"[42, 251, 769, 690]",chunky,train
275,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7a21cfb6-ca61-594d-93f3-1b7f720d0196.jpg,"[0, 249, 864, 810]",stiletto,train
276,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b11a3050-c4ba-5e16-9d68-42753067acf3.jpg,"[0, 359, 987, 1010]",chunky,train
277,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/434c225c-1856-5f97-ad93-4d8c061a9194.jpg,"[49, 27, 354, 276]",stiletto,train
278,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2bf4cffb-7ad2-595d-bcd2-196f5f7d711d.jpg,"[170, 66, 408, 592]",not_visible,train
280,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/38071486-8d1d-54f0-9d75-e06dfcd72cd3.jpg,"[0, 419, 3120, 2900]",chunky,train
281,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c7ac70fa-5c97-503f-a7b0-f51393a97a24.jpg,"[14, 223, 1179, 1218]",chunky,train
282,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/71125ab4-fe75-5881-b95a-e53ad7287ff1.jpg,"[34, 198, 888, 1084]",stiletto,train
283,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8cf76faf-6b7a-5b50-8251-08ece1abb4dc.jpg,"[0, 439, 1207, 1070]",chunky,train
284,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4028239b-f85d-53a8-b3dc-edfa47b38ec7.jpg,"[110, 230, 549, 518]",chunky,train
285,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d562070c-cc6c-5756-8a4f-1a536cebae73.jpg,"[68, 111, 316, 348]",chunky,train
287,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/829540f7-e5d2-50f0-b886-2b3118aaa6f4.jpg,"[62, 230, 874, 1059]",stiletto,train
288,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0d79e3a3-b8da-591f-9d7f-f0b9798f5f17.jpg,"[15, 106, 345, 308]",not_visible,train
289,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cc7fcbe4-5f4b-5679-9b26-01c93c405d4b.jpg,"[187, 52, 928, 914]",chunky,train
290,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/18727d2c-1ade-5594-97e9-817fa21328e2.jpg,"[270, 18, 833, 1276]",wedges,train
291,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0270fb94-14a6-5e59-b5eb-eefecb5a4380.jpg,"[9, 192, 974, 1125]",chunky,train
292,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ac49fdf0-d27a-5e6f-8524-b95ef7c730f1.jpg,"[52, 205, 878, 1090]",wedges,train
293,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ba4edaa3-8e72-5006-9389-623416ebb5e0.jpg,"[17, 320, 892, 1063]",stiletto,train
294,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/98daefde-ed57-57e3-bf97-77254aef2535.jpg,"[7, 24, 384, 376]",stiletto,train
295,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cae02957-4e37-55eb-a936-4ea51339aac1.jpg,"[14, 205, 1197, 1294]",wedges,train
296,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9637c73c-a5a7-5109-b896-268515fae2b0.jpg,"[12, 101, 830, 981]",stiletto,train
297,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5cabdc9e-5a0a-542b-9deb-b9cf1bb49db7.jpg,"[40, 24, 429, 450]",chunky,train
298,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3fabd4fc-2718-5644-8e35-68ad19f7892b.jpg,"[0, 109, 861, 1002]",wedges,train
299,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bf806738-cb59-57de-8384-f6a78191031c.jpg,"[20, 623, 909, 1042]",wedges,train
300,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6293bc61-0b71-5bc0-af03-c31ece4cc774.jpg,"[17, 349, 1197, 986]",kitten,train
301,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7010017b-f2f5-5165-8c76-d0f7793b651c.jpg,"[345, 89, 889, 753]",stiletto,train
302,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/66a98221-df05-5cc1-92a4-9812c9ed636b.jpg,"[73, 295, 958, 1061]",chunky,train
303,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1ad64978-6678-59e7-bdc0-26b56624054b.jpg,"[5, 40, 358, 304]",chunky,train
304,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/905f5a80-4268-5a6d-ad47-e7fe5e3e3dcf.jpg,"[0, 131, 1000, 1189]",chunky,train
305,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d2ed4fe0-4ec6-584f-95c5-042c82bf9a1d.jpg,"[68, 21, 295, 446]",chunky,train
306,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6df141ca-35d2-5b41-af05-1f9fec371586.jpg,"[32, 215, 323, 601]",stiletto,train
307,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/231af4ea-25b6-550c-a1e3-e90b0a93bbc5.jpg,"[0, 358, 848, 716]",wedges,train
309,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ac1b0d34-46ca-5c2d-96fc-895b4a482005.jpg,"[37, 89, 1295, 3044]",not_visible,train
311,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8a51bbc5-8d42-56ad-acd6-7d34850c9e57.jpg,"[132, 438, 473, 558]",not_visible,train
312,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f46c29ae-6b67-52ae-be15-403b288e3713.jpg,"[50, 119, 268, 359]",stiletto,train
313,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e1d9be45-85c5-551d-810c-b479c88e7daf.jpg,"[250, 63, 384, 350]",not_visible,train
314,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/790a6b46-e394-564c-9098-f4906fdb1c24.jpg,"[38, 51, 152, 292]",stiletto,train
315,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/46462b69-b88c-51b3-92c7-44f9a906ae10.jpg,"[0, 126, 303, 280]",chunky,train
316,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ee5ea276-2a85-5ef8-aae0-81790572468c.jpg,"[57, 36, 281, 573]",not_visible,train
317,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0507816a-0490-51dc-9aa6-ed64310be534.jpg,"[22, 500, 1000, 827]",chunky,val
319,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a744af7f-c676-50bf-90cd-4c1c9f343760.jpg,"[54, 133, 502, 450]",wedges,val
320,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9b59856f-1981-5cc5-bc86-9b81abc4d5b8.jpg,"[20, 383, 902, 1049]",chunky,train
321,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dc4d9006-d67d-58b3-b7dc-e512d82e94a3.jpg,"[6, 487, 1000, 836]",chunky,train
322,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c4218a24-fdbd-5b05-8dce-ae84afd8742a.jpg,"[66, 428, 888, 1031]",chunky,train
323,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4d9eccad-cb75-51fe-a2d0-97e2e73e3db8.jpg,"[0, 234, 997, 1064]",stiletto,train
324,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5918a250-d76b-585d-8df2-cee12d371989.jpg,"[52, 313, 899, 1073]",chunky,train
325,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/736faf28-c25f-5441-9bfa-06a14431212c.jpg,"[46, 43, 1207, 1431]",stiletto,train
326,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ebbcd394-8387-500a-a909-1766ce94d2be.jpg,"[35, 120, 580, 503]",wedges,train
327,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f7270bad-074a-583c-8d9e-1d9481134d8e.jpg,"[55, 271, 885, 1031]",chunky,train
328,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ea728182-c8a9-5b23-bd06-b8b56937b9f0.jpg,"[33, 950, 1429, 1438]",not_visible,train
329,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e2568500-2a44-5c7b-996e-2374865edec6.jpg,"[0, 140, 663, 509]",wedges,val
330,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a9186fe7-2dcd-5d85-b6fd-0450bf602301.jpg,"[64, 140, 1186, 1355]",stiletto,train
331,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/954fa82b-089a-592c-b4cf-8e85fd346c33.jpg,"[118, 467, 1870, 1422]",cone,train
332,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0578923b-1d18-561a-8f2b-5c15eb6c3de0.jpg,"[18, 349, 1225, 1171]",cone,train
333,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6ff88175-0438-555c-91ff-94d68ec8f9e5.jpg,"[128, 332, 392, 599]",wedges,train
334,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/830c3f8f-77d3-51cf-b996-90b5fdcb5bf6.jpg,"[4, 46, 639, 557]",stiletto,train
335,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a3d0aeb4-ee95-5764-b776-bc2c481ce012.jpg,"[34, 376, 895, 1073]",kitten,train
336,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f6d8f2b0-b119-57a5-ae0e-6d247739b667.jpg,"[0, 339, 1000, 984]",chunky,train
337,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d286c82b-9b7b-5985-8e9e-82b8281491e4.jpg,"[638, 1254, 771, 1474]",not_visible,train
338,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fd86b2ca-07ee-5b5f-a0f6-6dc098869287.jpg,"[80, 170, 864, 1056]",chunky,train
339,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bfe6ca38-d5f8-59f6-af66-10f169c87ffb.jpg,"[24, 382, 940, 743]",chunky,train
340,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/30809cb4-73bb-5235-9527-59dffe319832.jpg,"[90, 275, 815, 1446]",cone,train
341,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/594250c7-9fcb-58fa-a9cb-a5efbf80dfe6.jpg,"[0, 95, 293, 250]",chunky,train
342,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/021abf38-298d-528c-95c6-53a26889243a.jpg,"[15, 243, 784, 805]",chunky,train
343,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/08f26c19-d047-5e5c-981b-681475f4db35.jpg,"[44, 259, 815, 807]",wedges,train
344,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/77016931-08ad-5646-9d52-111ac9955d91.jpg,"[29, 74, 176, 263]",not_visible,train
345,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e06706f8-da38-5b0e-b0f0-99c45a06a584.jpg,"[0, 149, 328, 261]",chunky,train
346,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/914a045d-9261-594e-9e21-61f090a0d954.jpg,"[59, 167, 906, 1077]",stiletto,val
347,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/10716d7f-c02d-5c5e-9cc7-321bd1b54992.jpg,"[0, 173, 981, 1131]",chunky,train
348,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bc1b239c-5a61-5c67-8284-affeb2051fc6.jpg,"[41, 149, 906, 1066]",chunky,train
349,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/94e03abb-bc0d-5232-a36a-83b51f3b94a5.jpg,"[0, 304, 997, 1022]",chunky,train
350,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e30be3ef-ee5d-599d-a8c0-ef23c2c08ea5.jpg,"[2, 50, 1082, 1119]",stiletto,train
351,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a75d27f4-c4dc-5010-b4a9-4c21f089d9ce.jpg,"[0, 425, 1230, 1110]",chunky,train
352,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5c581dc8-60c1-5017-b3d2-eab6cc3fe674.jpg,"[217, 10, 441, 478]",stiletto,train
353,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c283d904-ae18-55ff-8d30-6a5b7f80a2f7.jpg,"[15, 2, 216, 176]",chunky,train
354,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b1c482dd-99d3-5a2f-a9b5-0e36f522a39b.jpg,"[23, 18, 378, 378]",stiletto,train
355,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ece30815-f83b-5d49-bc87-50be5c218404.jpg,"[78, 368, 831, 1003]",wedges,train
357,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ba41d7dc-6475-5b39-8f7c-291b8a17e95a.jpg,"[0, 256, 974, 1038]",chunky,train
358,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ad7c2ae0-e926-5269-bfa8-96776d0762cc.jpg,"[36, 212, 383, 904]",not_visible,val
359,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4edeb38f-22a5-51cd-a097-54df12a00dc9.jpg,"[0, 202, 1000, 1180]",chunky,train
