neckline_loc,labels_crops,neckline_loc_conf,image_name,image_url,img_path,labels,labels_crops_old,status
boatneck_bateau,"[93, 39, 789, 641]",0.270444631577,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7f16dfa6-12bb-5eed-a781-689c48dbfdeb.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12745970-15099898-thickbox.jpg,boatneck_bateau,"[33, 69, 856, 850]",train
collared,"[81, 118, 811, 835]",0.551761627197,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f12f2541-f622-5bf1-a6bb-f7e5642eec8f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767634-15144110-thickbox.jpg,collared,"[48, 127, 829, 895]",val
v_neck,"[51, 99, 783, 971]",0.750697553158,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/938690eb-ee03-5d81-9e2b-5b21c26459db.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766568-15139968-thickbox.jpg,v_neck,"[54, 115, 777, 911]",val
plunge_neck,"[211, 21, 717, 526]",0.690901756287,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/5cc93fc3-5e8e-5214-8d7e-aaa003040d49.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766742-15141164-thickbox.jpg,plunge_neck,"[196, 18, 723, 566]",train
collared,"[63, 81, 841, 986]",0.529256522655,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c111b28a-01a3-5942-acb6-72438754ba6e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12748000-15105064-thickbox.jpg,collared,"[30, 105, 838, 1007]",train
boatneck_bateau,"[75, 96, 841, 980]",0.168926328421,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/001a2e81-8885-51ab-8ac1-7e77e249a199.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766758-15142566-thickbox.jpg,boatneck_bateau,"[75, 111, 826, 908]",train
crewneck,"[39, 93, 847, 950]",0.544679880142,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e9c3bc91-e8db-5758-acc1-98578ac639f6.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12748486-15103048-thickbox.jpg,crewneck,"[0, 66, 889, 941]",train
square_neck,"[139, 21, 744, 596]",0.375084578991,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7c4d21cc-e45f-5422-a904-f37625ba1e41.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12746726-15098960-thickbox.jpg,square_neck,"[111, 27, 765, 678]",train
off_shoulder,"[81, 105, 799, 832]",0.79844635725,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/52cc68a5-2e98-5495-abd9-fce9459d384c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766724-15140606-thickbox.jpg,off_shoulder,"[69, 157, 826, 938]",train
square_neck,"[139, 121, 747, 747]",0.235912621021,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d92265e1-4c22-5e2f-8cab-3e0bd12e7569.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766532-15141138-thickbox.jpg,square_neck,"[145, 160, 759, 780]",train
scoop_neck,"[93, 145, 786, 826]",0.61521500349,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/26d6ca84-bb1b-5273-8d68-2a8d6bd93c94.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767054-15144386-thickbox.jpg,scoop_neck,"[99, 142, 802, 880]",train
crewneck,"[108, 81, 774, 799]",0.4605858922,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/82097d8c-f2d4-5715-b2e7-f5cb645d4c0f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12768084-15144352-thickbox.jpg,crewneck,"[72, 121, 805, 877]",train
collared,"[51, 90, 835, 959]",0.587513625622,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/20d6c77b-5ad6-506b-abde-60a1e4a15eee.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12742352-15098554-thickbox.jpg,collared,"[60, 133, 835, 905]",train
collared,"[96, 130, 808, 853]",0.800974488258,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2ae03c56-49f4-5fe1-856f-eca1a75ead48.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767184-15142340-thickbox.jpg,collared,"[45, 115, 862, 935]",train
crewneck,"[42, 127, 847, 901]",0.600866377354,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/37d98e6d-943f-5565-8d18-b1b03e68c4a1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12735852-15076742-thickbox.jpg,crewneck,"[27, 202, 883, 1059]",val
crewneck,"[254, 36, 711, 569]",0.390103131533,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/886e93e4-3c10-584a-81eb-0a6018b4081a.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12744890-15093478-thickbox.jpg,collared,"[233, 75, 705, 650]",val
crewneck,"[72, 111, 780, 859]",0.430187195539,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f1e0b0d6-1ff4-530a-b3a6-6108b7c61735.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767132-15144498-thickbox.jpg,crewneck,"[48, 93, 799, 868]",train
scoop_neck,"[84, 163, 753, 874]",0.561449408531,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/aff0e66e-3e3c-583d-af5f-c3ed150ba79b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12748570-15104456-thickbox.jpg,scoop_neck,"[81, 108, 741, 817]",train
hooded,"[24, 108, 829, 892]",0.315599024296,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/108b0e91-f0d4-5d75-ac97-c7b7a2b50788.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767916-15142658-thickbox.jpg,hooded,"[18, 99, 829, 908]",val
scoop_neck,"[96, 93, 808, 786]",0.676978111267,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a17dbca7-ce79-53f4-b5b7-2e1bafe6f529.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767978-15145136-thickbox.jpg,scoop_neck,"[69, 78, 811, 832]",val
highneck,"[184, 127, 714, 711]",0.343833982944,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/bace0602-2d02-52d9-93ea-b3bc1fbd67ec.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767732-15142748-thickbox.jpg,square_neck,"[172, 148, 741, 768]",train
crewneck,"[57, 118, 877, 968]",0.361510425806,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6c703ae4-463f-5e5b-b950-2a1f8f6c53da.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12748470-15102826-thickbox.jpg,boatneck_bateau,"[0, 60, 904, 1017]",train
collared,"[0, 99, 865, 908]",0.327025026083,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a681f7db-1b50-5ce6-9191-f1e5b8a439f8.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12749308-15103844-thickbox.jpg,highneck,"[0, 78, 874, 938]",train
collared,"[0, 78, 889, 1017]",0.53212928772,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/71380f7a-8f4f-5e89-905c-6191e0b004f2.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12743418-15096036-thickbox.jpg,collared,"[12, 75, 877, 932]",val
crewneck,"[0, 111, 904, 1004]",0.409838914871,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/590a737f-f4a6-5108-b975-07460ab718c5.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12744478-15097972-thickbox.jpg,crewneck,"[30, 151, 835, 905]",train
scoop_neck,"[172, 157, 732, 762]",0.443691700697,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/698632b2-4ed7-53fe-ad65-0257deb872f1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12733060-15073406-thickbox.jpg,scoop_neck,"[127, 127, 765, 774]",train
crewneck,"[0, 157, 877, 977]",0.297983676195,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4131e70b-9dfb-5bd6-bfd5-a3a4e4e5f309.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12748704-15104380-thickbox.jpg,crewneck,"[0, 163, 865, 947]",train
v_neck,"[48, 72, 823, 871]",0.537541031837,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/643306c3-4d82-5507-a8ad-e3cd0367da59.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767930-15143876-thickbox.jpg,crewneck,"[30, 78, 847, 932]",train
highneck,"[45, 54, 856, 914]",0.283878415823,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b8495868-b851-57db-87b7-c91e82281bb0.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12749742-15104708-thickbox.jpg,collared,"[45, 75, 853, 944]",train
v_neck,"[78, 154, 844, 938]",0.585740685463,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c335fb78-e788-50b2-b178-6a754ef78fbb.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12749942-15104964-thickbox.jpg,scoop_neck,"[15, 93, 874, 986]",train
crewneck,"[87, 148, 835, 898]",0.504836320877,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d90c9650-2cb7-5390-847f-d57a2223fcde.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12747390-15101716-thickbox.jpg,crewneck,"[0, 172, 892, 1080]",train
boatneck_bateau,"[66, 72, 817, 841]",0.302252650261,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7fdd4b5f-0643-5c26-80f4-c14f92bed26c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766488-15140682-thickbox.jpg,crewneck,"[21, 27, 865, 850]",train
sweetheart_neck,"[99, 169, 789, 901]",0.244693979621,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f2ba7e95-6840-5e83-82e0-2926706dd772.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12750034-15105154-thickbox.jpg,scoop_neck,"[60, 163, 799, 923]",train
crewneck,"[139, 187, 808, 898]",0.702866017818,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/66553e2f-c93f-565d-9565-a7c3ce73dbb1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767086-15144690-thickbox.jpg,crewneck,"[93, 208, 817, 929]",train
highneck,"[127, 133, 711, 690]",0.366837799549,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/34fe5a2a-599c-5caa-8e8f-ba89703e2b96.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767186-15139940-thickbox.jpg,highneck,"[111, 108, 735, 702]",train
v_neck,"[45, 151, 856, 1074]",0.393597185612,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/039acf21-a5fc-5f48-bbe3-99003056230c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12768536-15143506-thickbox.jpg,plunge_neck,"[24, 148, 865, 1041]",train
v_neck,"[60, 30, 895, 953]",0.166042283177,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a16f80d9-b8af-5428-9bf6-99be9704303b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12769978-15146122-thickbox.jpg,v_neck,"[36, 51, 904, 1026]",val
boatneck_bateau,"[293, 48, 674, 426]",0.489088922739,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/12b683b3-ee18-5eeb-a294-44ed323280c4.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766764-15140602-thickbox.jpg,boatneck_bateau,"[266, 33, 684, 499]",train
v_neck,"[178, 33, 738, 550]",0.750084936619,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/539dba38-8774-5b29-9c7a-479573054920.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12744472-15095636-thickbox.jpg,v_neck,"[169, 42, 738, 608]",val
scoop_neck,"[57, 124, 826, 941]",0.621525764465,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2e3b2a88-372e-50be-b2e9-7e701d1b46a8.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12768526-15143922-thickbox.jpg,scoop_neck,"[3, 75, 877, 953]",train
square_neck,"[214, 69, 696, 556]",0.624507367611,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cb941d3f-20f5-59c1-9630-da5cf0a0adeb.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767678-15142784-thickbox.jpg,square_neck,"[178, 90, 735, 705]",train
v_neck,"[99, 75, 820, 862]",0.362870514393,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e3572b56-4280-540c-b144-016fa176127d.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12740242-15085788-thickbox.jpg,scoop_neck,"[90, 90, 823, 901]",train
crewneck,"[124, 48, 799, 850]",0.263292819262,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/08b3a51f-3f5a-5a83-9960-ec4d27b598fb.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767310-15145024-thickbox.jpg,boatneck_bateau,"[87, 81, 856, 877]",train
collared,"[84, 75, 823, 753]",0.161992922425,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0094c339-6799-5f83-8031-a31766898e6e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12769132-15148044-thickbox.jpg,collared,"[72, 69, 856, 811]",train
collared,"[3, 84, 874, 944]",0.759872078896,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fb04cd11-2f17-5ce5-9bdb-c84f4544e1fa.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12746208-15098048-thickbox.jpg,collared,"[0, 78, 889, 947]",train
crewneck,"[39, 136, 841, 956]",0.692716777325,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d2d0d0c0-bc3c-5c81-ba65-68d399c8b757.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12746246-15104868-thickbox.jpg,crewneck,"[30, 133, 862, 959]",train
collared,"[45, 99, 862, 956]",0.700253605843,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c7381f06-7142-5d52-9b89-c03cbf52f0a9.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12744026-15098014-thickbox.jpg,collared,"[24, 96, 862, 923]",train
collared,"[54, 63, 862, 880]",0.803972303867,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/12b3884c-4632-5ed7-b290-f5f17ed65d94.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12746308-15098108-thickbox.jpg,collared,"[42, 84, 871, 901]",train
scoop_neck,"[111, 142, 774, 786]",0.601214110851,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9a62a442-f48a-5375-b13d-436948850d36.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12748340-15102534-thickbox.jpg,scoop_neck,"[9, 66, 886, 889]",train
collared,"[42, 118, 844, 974]",0.596085786819,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f23bab06-f132-5c50-82be-3d3b245cc147.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766364-15143420-thickbox.jpg,collared,"[30, 111, 862, 935]",train
collared,"[157, 75, 786, 886]",0.373056739569,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/5ace4402-21bb-5632-a10a-753f30b4e2e5.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12748080-15103006-thickbox.jpg,collared,"[99, 84, 817, 883]",train
scoop_neck,"[108, 36, 753, 575]",0.384446829557,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/bc1a3131-f77f-50e4-9e7a-ca5056ab9002.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767282-15145018-thickbox.jpg,boatneck_bateau,"[36, 87, 817, 862]",train
crewneck,"[45, 154, 832, 944]",0.72213858366,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f73c2f51-0c4f-5458-b03c-38b60588e487.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12744430-15096010-thickbox.jpg,crewneck,"[57, 157, 820, 886]",train
scoop_neck,"[111, 108, 793, 823]",0.703508377075,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/be82f285-574b-58cf-be70-c1e85f0911b5.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12748678-15104000-thickbox.jpg,scoop_neck,"[99, 105, 796, 844]",train
crewneck,"[72, 127, 793, 914]",0.493659675121,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e2abeb82-0262-53de-8258-5dc75d6554b4.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767196-15144474-thickbox.jpg,crewneck,"[24, 87, 832, 889]",train
square_neck,"[151, 102, 738, 789]",0.24216632545,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b5cc5ec9-45f5-5cde-beb1-2ae2b3407c2c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767274-15142422-thickbox.jpg,scoop_neck,"[124, 127, 777, 799]",train
crewneck,"[133, 124, 762, 817]",0.830121040344,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/5bddc7dc-f278-5f9a-b9e3-ff7d73c986c5.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12744092-15100572-thickbox.jpg,crewneck,"[105, 142, 771, 814]",train
scoop_neck,"[130, 45, 720, 635]",0.540446817875,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/92f70f0a-6959-55f6-ad3b-56f536540a77.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766348-15143004-thickbox.jpg,crewneck,"[69, 12, 774, 714]",train
crewneck,"[78, 193, 796, 886]",0.557678639889,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cab5230f-189f-569a-8d57-9028e0e09d81.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12744416-15096784-thickbox.jpg,crewneck,"[33, 202, 871, 983]",train
crewneck,"[30, 136, 835, 986]",0.465720176697,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/aabacbe4-1891-50f5-b3a8-5808727eb85c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12695698-14993366-thickbox.jpg,crewneck,"[15, 145, 856, 998]",train
boatneck_bateau,"[51, 87, 904, 935]",0.499714612961,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fed01dca-987e-5f19-b8c2-14734d7235b7.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12766350-15143448-thickbox.jpg,crewneck,"[24, 57, 904, 953]",train
v_neck,"[130, 145, 789, 817]",0.457591354847,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/21150e4c-ffee-541b-82d4-b72533303c1e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12747996-15101980-thickbox.jpg,crewneck,"[33, 133, 874, 1041]",train
v_neck,"[93, 139, 817, 883]",0.68519538641,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0b6a691a-41ba-521f-b305-9464955b2469.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12738596-15081600-thickbox.jpg,v_neck,"[51, 108, 862, 923]",train
scoop_neck,"[84, 172, 771, 923]",0.70751273632,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0f596c6f-cea6-584c-95cd-c92266fb8463.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767876-15142648-thickbox.jpg,crewneck,"[66, 166, 783, 892]",train
crewneck,"[87, 127, 789, 756]",0.314988136292,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a2c09f87-ae2b-5bb8-9b39-878f1f3c1001.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767158-15142902-thickbox.jpg,boatneck_bateau,"[12, 136, 868, 923]",train
scoop_neck,"[84, 127, 808, 820]",0.665732681751,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1913c549-ad37-518a-8d42-2badb95bb34f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/Neckline/Neckline_v35/images/12767472-15143070-thickbox.jpg,scoop_neck,"[0, 87, 904, 1210]",train
